chrom	start	stop	gene_id	gene_name
13	99835813	99841250	ENSG00000288581.1	AL137139.3
13	99841879	99957167	ENSG00000286757.2	AL137139.2
13	99962964	99971909	ENSG00000139800.8	ZIC5
13	99973526	99980034	ENSG00000288060.1	AL355338.1
13	99981784	99986765	ENSG00000043355.12	ZIC2
13	99994899	99997909	ENSG00000260738.1	LINC00554
13	100027769	100028174	ENSG00000225999.1	NDUFA12P1
13	100053074	100088950	ENSG00000274605.2	PCCA-DT
13	100062296	100063601	ENSG00000236554.1	ASNSP3
13	100089015	100530437	ENSG00000175198.17	PCCA
13	100150481	100151092	ENSG00000228501.2	RPL15P18
13	100198187	100198469	ENSG00000270632.1	AL356575.1
13	100338982	100364959	ENSG00000287330.1	AL353697.1
13	100464440	100481205	ENSG00000234650.6	PCCA-AS1
13	100530164	100589528	ENSG00000134864.10	GGACT
13	100535741	100587146	ENSG00000224356.5	AL356966.1
13	100537365	100539567	ENSG00000280169.1	AL136526.1
13	100539901	100540248	ENSG00000234354.3	RPS26P47
13	100603625	100675093	ENSG00000125247.16	TMTC4
13	100623875	100624429	ENSG00000237082.1	COX5BP6
13	100708325	101059286	ENSG00000233009.1	NALCN-AS1
13	100756551	100757059	ENSG00000214051.3	ARF4P3
13	100934023	100944553	ENSG00000229599.2	LINC00411
13	101053776	101416508	ENSG00000102452.18	NALCN
13	101452593	101720856	ENSG00000198542.14	ITGBL1
13	101710804	102402457	ENSG00000102466.16	FGF14
13	101717564	101723106	ENSG00000276012.1	AL160153.1
13	101778884	101779048	ENSG00000201155.1	RNU1-24P
13	101801878	101802488	ENSG00000215399.2	HMGB3P7
13	101967642	101967746	ENSG00000265164.1	MIR2681
13	102002125	102003310	ENSG00000229975.1	LIPT1P1
13	102016953	102017069	ENSG00000201690.1	RNY1P2
13	102045934	102046004	ENSG00000264482.1	MIR4705
13	102263046	102263202	ENSG00000236860.1	RPL39P29
13	102292327	102394519	ENSG00000243319.7	FGF14-IT1
13	102299790	102300272	ENSG00000279702.1	AL356266.1
13	102367539	102373666	ENSG00000234445.1	FGF14-AS1
13	102394630	102395703	ENSG00000272143.1	FGF14-AS2
13	102589372	102589813	ENSG00000261057.1	LINC00555
13	102593338	102593873	ENSG00000276957.1	AL158063.1
13	102596986	102679958	ENSG00000134900.12	TPP2
13	102685744	102694504	ENSG00000139780.7	METTL21C
13	102729367	102759072	ENSG00000175820.4	CCDC168
13	102742990	102745224	ENSG00000231633.1	LINC00283
13	102760023	102766653	ENSG00000286312.1	AL157769.1
13	102765888	102773811	ENSG00000151287.17	TEX30
13	102784281	102798976	ENSG00000134901.13	POGLUT2
13	102799110	102875994	ENSG00000270181.3	BIVM-ERCC5
13	102799119	102841533	ENSG00000134897.14	BIVM
13	102845831	102875995	ENSG00000134899.23	ERCC5
13	102880099	102896033	ENSG00000250878.3	METTL21EP
13	102888858	102889834	ENSG00000272542.1	AL137246.1
13	102903339	102904000	ENSG00000278445.1	AL137246.2
13	103043998	103066417	ENSG00000125255.7	SLC10A2
13	103343660	103396450	ENSG00000285789.1	AL162717.1
13	103420825	103428298	ENSG00000234551.2	LINC01309
13	103444620	103444968	ENSG00000230474.1	ATP6V1G1P7
13	104125930	104134257	ENSG00000287734.1	AL136524.1
13	104814327	104815069	ENSG00000225823.1	RPL7P45
13	105410816	105414224	ENSG00000286929.1	AL138954.1
13	105459055	105505681	ENSG00000232307.1	DAOA-AS1
13	105459815	105460015	ENSG00000275968.1	AL359751.2
13	105462302	105462505	ENSG00000275502.1	AL359751.1
13	105465867	105491034	ENSG00000182346.21	DAOA
13	105690429	105702689	ENSG00000280455.1	AL359745.1
13	105702699	105797539	ENSG00000226620.8	LINC00343
13	105897523	105897643	ENSG00000252550.1	AL138701.1
13	105950292	106064069	ENSG00000287923.1	AL138701.2
13	106155372	106155490	ENSG00000222682.1	RNA5SP38
13	106232131	106371082	ENSG00000286780.1	AL139379.1
13	106374477	106384315	ENSG00000233532.6	LINC00460
13	106425773	106426122	ENSG00000174418.7	RPL35P9
13	106489745	106535662	ENSG00000125266.8	EFNB2
13	106491147	106521630	ENSG00000284966.3	AL138689.2
13	106506046	106506713	ENSG00000274204.1	AL138689.1
13	106541673	106568137	ENSG00000134884.15	ARGLU1
13	106568261	106716679	ENSG00000272274.2	LINC00551
13	106653897	106672177	ENSG00000230156.3	LINC00443
13	106663437	106663847	ENSG00000227590.2	ATP5MC1P5
13	106753247	106757065	ENSG00000287546.1	AL163534.1
13	106773623	106774279	ENSG00000278698.1	AL162574.2
13	106863816	106864286	ENSG00000174408.8	PPIAP24
13	106903150	106904099	ENSG00000277863.1	AL162574.1
13	106941950	106942561	ENSG00000279157.1	AL162574.3
13	106955689	106961392	ENSG00000285643.1	AL354741.1
13	107163510	107867496	ENSG00000204442.4	FAM155A
13	107320895	107320963	ENSG00000201847.1	SNORD31B
13	107465984	107466674	ENSG00000276740.1	AL445649.1
13	107531171	107531248	ENSG00000221650.1	MIR1267
13	107788342	107835451	ENSG00000227248.1	FAM155A-IT1
13	107868823	107933503	ENSG00000286343.1	AL359436.1
13	107870383	107873372	ENSG00000274718.1	AL136964.1
13	108207439	108218368	ENSG00000174405.14	LIG4
13	108218392	108234243	ENSG00000139826.6	ABHD13
13	108251240	108308484	ENSG00000102524.12	TNFSF13B
13	108267320	108267734	ENSG00000277246.1	AL157762.1
13	108301212	108301331	ENSG00000223177.1	RNA5SP39
13	108335354	108448316	ENSG00000283384.1	AL138694.1
13	108480226	108481817	ENSG00000232087.1	HCFC2P1
13	108596152	109208005	ENSG00000041515.16	MYO16
13	109101261	109101919	ENSG00000229938.1	MYO16-AS2
13	109163902	109201483	ENSG00000236242.1	MYO16-AS1
13	109269634	109278512	ENSG00000275216.2	AL161431.1
13	109281973	109297690	ENSG00000223617.2	LINC00370
13	109310135	109311773	ENSG00000236053.1	LINC01067
13	109400696	109401641	ENSG00000229792.1	LINC00399
13	109478739	109731700	ENSG00000285534.1	AL163541.1
13	109728282	109730007	ENSG00000234854.1	LINC00676
13	109752695	109786583	ENSG00000185950.9	IRS2
13	109785831	109808252	ENSG00000275741.1	AL162497.1
13	109805317	109805868	ENSG00000275248.1	AL355810.1
13	109915096	109915420	ENSG00000201161.1	RN7SKP10
13	109984858	109986565	ENSG00000274331.1	AL355974.1
13	109988097	110129136	ENSG00000275830.2	AL390755.1
13	110031101	110031567	ENSG00000276269.1	AL355974.2
13	110053285	110054952	ENSG00000231428.2	LINC00396
13	110097851	110098151	ENSG00000265885.2	RN7SL783P
13	110123208	110125234	ENSG00000279965.1	AL390755.2
13	110132003	110136906	ENSG00000287575.1	AL390755.3
13	110148963	110307157	ENSG00000187498.16	COL4A1
13	110265251	110266113	ENSG00000279237.1	AL161773.1
13	110305812	110513209	ENSG00000134871.19	COL4A2
13	110340958	110341029	ENSG00000276765.1	MIR8073
13	110456396	110463287	ENSG00000224821.5	COL4A2-AS2
13	110502575	110508179	ENSG00000232814.2	COL4A2-AS1
13	110523066	110561722	ENSG00000139832.5	RAB20
13	110613082	110616353	ENSG00000275880.1	AL139385.1
13	110615545	110639996	ENSG00000213995.12	NAXD
13	110641412	110713603	ENSG00000134905.17	CARS2
13	110712736	110723339	ENSG00000153487.13	ING1
13	110762674	110763133	ENSG00000225239.1	RPL21P107
13	110809676	110813084	ENSG00000259831.1	LINC00567
13	110863987	110870251	ENSG00000255874.2	PRECSIT
13	110878540	110915069	ENSG00000088448.14	ANKRD10
13	110894639	110899172	ENSG00000229152.2	ANKRD10-IT1
13	110916004	110917827	ENSG00000277767.1	AL442128.2
13	110936759	110939784	ENSG00000227105.1	PARP1P1
13	110945478	110971603	ENSG00000275989.2	AL442128.1
13	110965704	110990579	ENSG00000225760.2	LINC00431
13	111095838	111103097	ENSG00000225870.1	LINC00368
13	111096586	111113697	ENSG00000286824.1	AL353704.2
13	111113812	111115678	ENSG00000235875.3	ARHGEF7-AS2
13	111114559	111305737	ENSG00000102606.18	ARHGEF7
13	111122652	111144264	ENSG00000233644.1	ARHGEF7-IT1
13	111144305	111144733	ENSG00000227352.1	ARHGEF7-AS1
13	111148196	111153171	ENSG00000285856.1	AL353704.1
13	111182111	111182692	ENSG00000274614.1	AL390754.1
13	111316184	111344249	ENSG00000153495.11	TEX29
13	111588201	111672608	ENSG00000204398.5	AL359649.1
13	111596009	111642079	ENSG00000215881.3	LINC02337
13	111865136	111901264	ENSG00000226903.2	LINC00354
13	112052078	112052138	ENSG00000200072.1	AL138691.1
13	112056845	112108015	ENSG00000224243.2	SOX1-OT
13	112067149	112071706	ENSG00000182968.5	SOX1
13	112083549	112085471	ENSG00000260385.1	AL356961.1
13	112106095	112106882	ENSG00000229520.1	LINC00404
13	112197350	112201000	ENSG00000260102.2	LINC01070
13	112313467	112321758	ENSG00000260343.1	LINC01043
13	112322567	112331225	ENSG00000223626.1	LINC01044
13	112376355	112434689	ENSG00000153498.12	SPACA7
13	112485011	112588205	ENSG00000126216.15	TUBGCP3
13	112602828	112606417	ENSG00000277159.1	AL139384.2
13	112647044	112684497	ENSG00000197595.4	ATP11AUN
13	112686769	112689815	ENSG00000274922.1	AL139384.1
13	112690329	112887168	ENSG00000068650.18	ATP11A
13	112745449	112754693	ENSG00000232684.1	ATP11A-AS1
13	112811566	112812158	ENSG00000277545.1	AL356752.1
13	112894378	113099742	ENSG00000126217.21	MCF2L
13	112964835	112966131	ENSG00000267868.1	AL356740.1
13	112967484	112968824	ENSG00000235280.2	MCF2L-AS1
13	113008778	113009424	ENSG00000269356.1	AL356740.2
13	113009671	113010319	ENSG00000269376.1	AL356740.3
13	113105788	113120685	ENSG00000057593.14	F7
13	113122799	113149529	ENSG00000126218.12	F10
13	113128155	113128880	ENSG00000231882.1	F10-AS1
13	113130416	113132054	ENSG00000230371.1	KARS1P2
13	113149432	113154002	ENSG00000283828.1	AL137002.2
13	113158648	113172386	ENSG00000126231.15	PROZ
13	113165002	113165183	ENSG00000269125.1	AL137002.1
13	113177536	113208715	ENSG00000126226.22	PCID2
13	113208193	113267108	ENSG00000139842.15	CUL4A
13	113262920	113262999	ENSG00000277942.1	MIR8075
13	113276616	113277734	ENSG00000232662.2	LDHBP1
13	113297239	113323672	ENSG00000185896.11	LAMP1
13	113324163	113364148	ENSG00000139835.14	GRTP1
13	113339450	113339958	ENSG00000276434.1	AL136221.1
13	113351645	113361868	ENSG00000225083.2	GRTP1-AS1
13	113399610	113453524	ENSG00000153531.13	ADPRHL1
13	113455819	113490951	ENSG00000150401.15	DCUN1D2
13	113468901	113476135	ENSG00000233613.5	DCUN1D2-AS
13	113478915	113479078	ENSG00000202347.1	RNU1-16P
13	113491021	113554590	ENSG00000150403.18	TMCO3
13	113511747	113514473	ENSG00000276916.1	AL442125.2
13	113527260	113530621	ENSG00000276248.1	AL442125.1
13	113584721	113641473	ENSG00000198176.13	TFDP1
13	113648804	113658198	ENSG00000186009.5	ATP4B
13	113667219	113737736	ENSG00000185974.7	GRK1
13	113748511	113751089	ENSG00000279770.1	LINC00552
13	113759226	113816995	ENSG00000184497.13	TMEM255B
13	113815630	113845744	ENSG00000233695.2	GAS6-AS1
13	113820549	113864076	ENSG00000183087.15	GAS6
13	113864112	113866834	ENSG00000272695.2	GAS6-DT
13	113877608	113879376	ENSG00000237699.2	BX072579.1
13	113878489	113883651	ENSG00000226921.7	LINC00454
13	113883667	113887149	ENSG00000274766.2	BX072579.2
13	113888306	113923512	ENSG00000229373.9	LINC00452
13	113923052	113928991	ENSG00000260910.2	LINC00565
13	113953705	113974076	ENSG00000283199.3	C13orf46
13	113977783	114132623	ENSG00000185989.11	RASA3
13	114107569	114108820	ENSG00000232487.1	RASA3-IT1
13	114154691	114223084	ENSG00000283361.2	CFAP97D2
13	114175485	114215835	ENSG00000283347.1	AL160396.1
13	114234887	114272723	ENSG00000130177.16	CDC16
13	114244505	114244561	ENSG00000264539.1	MIR548AR
13	114273828	114273908	ENSG00000265450.1	MIR4502
13	114275326	114277323	ENSG00000285672.1	AL160396.2
13	114281601	114305817	ENSG00000169062.15	UPF3A
13	114306646	114307066	ENSG00000226158.1	CLCP2
13	114314482	114337626	ENSG00000198824.7	CHAMP1
13	114329559	114333948	ENSG00000229723.1	LINC01054
13	114346167	114346637	ENSG00000260615.1	RPL23AP97
14	16057472	16057622	ENSG00000283274.1	5_8S_rRNA
14	18333726	18341859	ENSG00000215398.11	CR383658.1
14	18343038	18343144	ENSG00000206906.1	RNU6-458P
14	18395626	18412264	ENSG00000257171.2	CR383658.2
14	18418775	18419273	ENSG00000257356.2	BNIP3P6
14	18555677	18596310	ENSG00000257959.1	CR383656.10
14	18560047	18560191	ENSG00000257721.1	CR383656.7
14	18562928	18568790	ENSG00000258367.2	CR383656.13
14	18588274	18588315	ENSG00000257825.1	CR383656.9
14	18601045	18602129	ENSG00000257115.1	OR11H12
14	18614388	18614561	ENSG00000257672.2	CR383656.6
14	18623852	18626787	ENSG00000258233.1	ARHGAP42P5
14	18630318	18633634	ENSG00000257504.1	LINC02297
14	18631388	18650966	ENSG00000257644.1	CR383656.5
14	18634955	18637208	ENSG00000257175.2	CR383656.1
14	18636043	18637421	ENSG00000258364.1	CR383656.12
14	18645044	18646221	ENSG00000257731.2	CR383656.8
14	18645991	18646503	ENSG00000258076.1	CR383656.11
14	18667249	18667370	ENSG00000257558.2	CR383656.3
14	18692032	18692408	ENSG00000239200.1	RPL22P20
14	18698639	18699978	ENSG00000257635.2	CR383656.4
14	18702281	18702463	ENSG00000257224.1	CR383656.2
14	18709478	18712643	ENSG00000277529.1	NF1P10
14	18889084	18890424	ENSG00000277367.1	NEK2P1
14	18899942	18909673	ENSG00000278143.1	NF1P7
14	18912805	18916642	ENSG00000257853.2	MED15P1
14	18920109	18934078	ENSG00000257891.1	AL929601.1
14	18944199	18945139	ENSG00000258265.1	AL929601.2
14	18967434	19003752	ENSG00000222036.8	POTEM
14	18977180	18980742	ENSG00000275563.1	AL929601.3
14	18978847	18978953	ENSG00000212612.1	RNU6-1239P
14	19024090	19055551	ENSG00000258314.3	AL589182.1
14	19026521	19028189	ENSG00000274369.1	GRAMD4P4
14	19062316	19131167	ENSG00000225210.10	DUXAP9
14	19072333	19075341	ENSG00000286614.1	AL589182.3
14	19124807	19175530	ENSG00000277128.2	AL589743.3
14	19130636	19155089	ENSG00000277710.2	NBEAP5
14	19131842	19132890	ENSG00000278594.1	AL589182.2
14	19180291	19181269	ENSG00000196143.4	OR11H13P
14	19199763	19200279	ENSG00000271632.1	AL589743.2
14	19220796	19220912	ENSG00000277252.1	AL589743.4
14	19228898	19229945	ENSG00000258781.3	CDRT15P13
14	19244904	19269380	ENSG00000285990.1	NBEAP6
14	19244962	19247673	ENSG00000257310.1	AL589743.1
14	19267115	19268164	ENSG00000277156.1	TOMM40P1
14	19268853	19337730	ENSG00000244306.11	DUXAP10
14	19301704	19316914	ENSG00000228294.6	BMS1P17
14	19324708	19327716	ENSG00000287515.1	AL929602.1
14	19344578	19384587	ENSG00000274827.4	LINC01297
14	19371822	19373490	ENSG00000278301.1	GRAMD4P3
14	19402486	19434341	ENSG00000187537.13	POTEG
14	19420975	19425017	ENSG00000276888.1	AL512624.2
14	19422815	19422921	ENSG00000212516.1	RNU6-1268P
14	19485336	19489148	ENSG00000257162.6	MED15P6
14	19492281	19501740	ENSG00000258027.2	NF1P4
14	19499737	19677923	ENSG00000273639.6	AL512310.11
14	19511244	19511712	ENSG00000274649.1	AL512624.1
14	19612191	19619490	ENSG00000278184.1	NF1P11
14	19629006	19630340	ENSG00000257432.1	AL512310.3
14	19637225	19641306	ENSG00000273558.1	AL512310.10
14	19653623	19653742	ENSG00000258324.2	AL512310.8
14	19664098	19683677	ENSG00000257493.1	AL512310.4
14	19668542	19669056	ENSG00000257751.2	AL512310.5
14	19668829	19670003	ENSG00000257846.2	AL512310.6
14	19677644	19679016	ENSG00000259069.1	AL512310.9
14	19677837	19680104	ENSG00000257884.2	AL512310.7
14	19681420	19684739	ENSG00000257395.1	AL512310.2
14	19688261	19691194	ENSG00000258080.1	ARHGAP42P4
14	19700479	19700650	ENSG00000257142.1	AL512310.1
14	19712904	19714332	ENSG00000258453.3	OR11H2
14	19719015	19830253	ENSG00000176294.6	OR4N2
14	19733355	19734302	ENSG00000258438.3	OR11K2P
14	19743571	19749469	ENSG00000182652.4	OR4Q3
14	19759868	19760774	ENSG00000176312.4	OR4H12P
14	19773504	19783696	ENSG00000176299.5	OR4M1
14	19796345	19797293	ENSG00000258564.2	OR4N1P
14	19847367	19848263	ENSG00000228304.1	OR4K6P
14	19868197	19869143	ENSG00000176290.8	OR4K3
14	19875142	19883932	ENSG00000165762.3	OR4K2
14	19905917	19906600	ENSG00000258541.1	OR4K4P
14	19908096	19908649	ENSG00000259016.1	AL391156.1
14	19920582	19921659	ENSG00000176281.4	OR4K5
14	19930917	19936757	ENSG00000155249.5	OR4K1
14	19954490	19957996	ENSG00000258822.2	OR4K16P
14	19975444	19976659	ENSG00000169488.6	OR4K15
14	19999913	20004760	ENSG00000196383.6	OR4Q2
14	20014143	20019307	ENSG00000169484.4	OR4K14
14	20029399	20036038	ENSG00000176253.4	OR4K13
14	20043916	20044827	ENSG00000258899.1	OR4U1P
14	20060045	20060983	ENSG00000176246.1	OR4L1
14	20090130	20090227	ENSG00000252999.1	RNA5SP380
14	20093353	20094263	ENSG00000258641.1	OR4T1P
14	20110739	20122199	ENSG00000176230.7	OR4K17
14	20138820	20145471	ENSG00000184394.2	OR4N5
14	20149232	20149745	ENSG00000259074.1	PSMB7P1
14	20173632	20173813	ENSG00000259095.1	GTF2IP22
14	20179189	20180156	ENSG00000258468.1	OR11G1P
14	20183925	20184298	ENSG00000284742.1	OR11P1P
14	20190894	20201075	ENSG00000196832.4	OR11G2
14	20204606	20210498	ENSG00000258625.2	OR11H5P
14	20223710	20224702	ENSG00000176219.3	OR11H6
14	20229402	20230346	ENSG00000258806.2	OR11H7
14	20239286	20244349	ENSG00000176198.3	OR11H4
14	20256558	20305960	ENSG00000136319.12	TTC5
14	20260480	20264308	ENSG00000258768.2	AL356019.2
14	20305730	20306811	ENSG00000258459.1	AL356019.1
14	20311368	20333312	ENSG00000100814.18	CCNB1IP1
14	20317949	20319707	ENSG00000287735.1	AL355075.6
14	20323179	20323326	ENSG00000222489.1	SNORA79B
14	20326450	20326526	ENSG00000238344.1	SNORD126
14	20343048	20343685	ENSG00000259001.3	AL355075.4
14	20343075	20343407	ENSG00000277209.1	RPPH1
14	20343615	20357904	ENSG00000129484.14	PARP2
14	20344233	20346888	ENSG00000254846.1	AL355075.1
14	20365667	20413501	ENSG00000129566.13	TEP1
14	20414987	20415098	ENSG00000200225.1	RNA5SP382
14	20425852	20436166	ENSG00000185271.9	KLHL33
14	20437982	20441268	ENSG00000259162.1	AL355075.5
14	20446401	20455089	ENSG00000092094.11	OSGEP
14	20451305	20451918	ENSG00000258515.1	AL355075.2
14	20455191	20457772	ENSG00000100823.12	APEX1
14	20457681	20461465	ENSG00000165782.11	PIP4P1
14	20468954	20477089	ENSG00000198805.12	PNP
14	20474789	20477089	ENSG00000258908.1	AL355075.3
14	20505537	20511169	ENSG00000182545.6	RNASE10
14	20524287	20525422	ENSG00000258456.2	PTCD2P1
14	20528115	20528959	ENSG00000258863.1	SETP1
14	20556093	20560931	ENSG00000188655.10	RNASE9
14	20582892	20609795	ENSG00000259060.7	AL163195.3
14	20583559	20609884	ENSG00000173464.14	RNASE11
14	20587644	20607221	ENSG00000258573.6	AL163195.2
14	20590193	20590823	ENSG00000258436.1	RNASE12
14	20616644	20616991	ENSG00000239327.1	AL163195.1
14	20640696	20641691	ENSG00000181803.3	OR6S1
14	20679411	20679512	ENSG00000199461.1	Y_RNA
14	20684177	20698971	ENSG00000214274.10	ANG
14	20684560	20701216	ENSG00000258818.4	RNASE4
14	20684587	20700576	ENSG00000259171.1	AL163636.1
14	20693480	20707120	ENSG00000258451.1	EGILA
14	20720742	20723127	ENSG00000259144.2	RANBP20P
14	20734578	20735011	ENSG00000258963.1	EDDM3DP
14	20745887	20748380	ENSG00000181562.5	EDDM3A
14	20768404	20770948	ENSG00000181552.4	EDDM3B
14	20781268	20782467	ENSG00000169413.3	RNASE6
14	20783888	20784293	ENSG00000258810.1	AL133371.2
14	20801228	20802855	ENSG00000129538.14	RNASE1
14	20870278	20873848	ENSG00000259130.2	AL133371.3
14	20874305	20875768	ENSG00000258642.1	AL133371.1
14	20891399	20892348	ENSG00000169397.3	RNASE3
14	20897985	20936255	ENSG00000258918.1	AL355922.4
14	20916766	20928580	ENSG00000258772.1	AL355922.3
14	20919361	20920299	ENSG00000136315.4	AL355922.1
14	20955487	20956436	ENSG00000169385.3	RNASE2
14	20963579	20963867	ENSG00000243817.3	RN7SL189P
14	20983155	20985066	ENSG00000258599.2	AL355922.2
14	20989973	20997035	ENSG00000165792.18	METTL17
14	20995837	21014822	ENSG00000258471.2	AL161668.3
14	20999255	21001871	ENSG00000165794.10	SLC39A2
14	21016763	21070872	ENSG00000165795.23	NDRG2
14	21023314	21023386	ENSG00000284122.1	MIR6717
14	21024109	21036276	ENSG00000179636.15	TPPP2
14	21024172	21029271	ENSG00000258604.1	AL161668.4
14	21032818	21033895	ENSG00000255472.1	AL161668.2
14	21032818	21034807	ENSG00000206150.4	RNASE13
14	21042316	21044234	ENSG00000165799.5	RNASE7
14	21057822	21058455	ENSG00000173431.2	RNASE8
14	21070273	21090248	ENSG00000165801.10	ARHGEF40
14	21090077	21104722	ENSG00000165804.16	ZNF219
14	21098811	21103724	ENSG00000232070.9	TMEM253
14	21108043	21116703	ENSG00000178107.2	AL161668.1
14	21110295	21113472	ENSG00000258722.2	CKAP2P1
14	21113639	21113745	ENSG00000200102.1	RNU6-252P
14	21148370	21159060	ENSG00000169327.5	OR5AU1
14	21162513	21163743	ENSG00000259102.2	SMARCE1P3
14	21184341	21184959	ENSG00000258906.2	AL157687.1
14	21200079	21206900	ENSG00000258441.1	LINC00641
14	21209136	21269494	ENSG00000092199.18	HNRNPC
14	21280083	21351301	ENSG00000092200.13	RPGRIP1
14	21351476	21384019	ENSG00000092201.10	SUPT16H
14	21384292	21384920	ENSG00000260830.1	AL135744.1
14	21385194	21456126	ENSG00000100888.15	CHD8
14	21392150	21392253	ENSG00000199436.1	SNORD9
14	21397292	21397401	ENSG00000200785.1	SNORD8
14	21398925	21399282	ENSG00000241035.2	AL161747.1
14	21419620	21419960	ENSG00000258870.1	EIF4EBP1P1
14	21429508	21429806	ENSG00000274475.1	RN7SL650P
14	21459020	21476960	ENSG00000129472.15	RAB2B
14	21476597	21499175	ENSG00000092203.15	TOX4
14	21498133	21511342	ENSG00000165819.12	METTL3
14	21521080	21537216	ENSG00000165821.12	SALL2
14	21521083	21522660	ENSG00000257096.1	AL161747.2
14	21563819	21565084	ENSG00000256737.1	RBBP4P5
14	21568520	21580076	ENSG00000169208.3	OR10G3
14	21585290	21586280	ENSG00000256081.2	AC243972.2
14	21601882	21602825	ENSG00000273586.2	OR10G1P
14	21611924	21612381	ENSG00000256385.1	UBE2NP1
14	21621838	21622567	ENSG00000255569.1	TRAV1-1
14	21633836	21634940	ENSG00000255582.1	OR10G2
14	21642889	21643578	ENSG00000256553.1	TRAV1-2
14	21649728	21650337	ENSG00000255664.1	ARL6IP1P1
14	21653835	21667642	ENSG00000221977.2	OR4E2
14	21667940	21673818	ENSG00000276240.2	OR4E1
14	21698954	21699151	ENSG00000256350.1	AC243972.3
14	21712321	21712843	ENSG00000211776.2	TRAV2
14	21714795	21716262	ENSG00000248358.2	AC243972.1
14	21723713	21724321	ENSG00000211777.2	TRAV3
14	21736152	21736982	ENSG00000211778.2	TRAV4
14	21749178	21749705	ENSG00000211779.3	TRAV5
